County_Name,parent_state_name,Latitude,Longitude,,,,,,,,,,,
Muskegon,Michigan,43.244173,-86.215441,,,,,,,,,,,
Newaygo,Michigan,43.46692,-85.809843,,,,,,,,,,,
Oakland,Michigan,42.587535,-83.310386,,,,,,,,,,,
Oceana,Michigan,43.632703,-86.304176,,,,,,,,,,,
Ogemaw,Michigan,44.287569,-84.123289,,,,,,,,,,,
Ontonagon,Michigan,46.720246,-89.2851,,,,,,,,,,,
Osceola,Michigan,43.965561,-85.351195,,,,,,,,,,,
Oscoda,Michigan,44.696783,-84.147141,,,,,,,,,,,
Otsego,Michigan,45.006777,-84.666879,,,,,,,,,,,
Ottawa,Michigan,42.909362,-86.021326,,,,,,,,,,,
Presque Isle,Michigan,45.356834,-83.873629,,,,,,,,,,,
Roscommon,Michigan,44.364864,-84.649836,,,,,,,,,,,
Saginaw,Michigan,43.3982,-83.993736,,,,,,,,,,,
St. Clair,Michigan,42.911355,-82.564383,,,,,,,,,,,
St. Joseph,Michigan,41.888048,-85.52719,,,,,,,,,,,
Sanilac,Michigan,43.364275,-82.779371,,,,,,,,,,,
Schoolcraft,Michigan,46.004789,-86.227647,,,,,,,,,,,
Shiawassee,Michigan,42.942805,-84.147237,,,,,,,,,,,
Tuscola,Michigan,43.429727,-83.435718,,,,,,,,,,,
Van Buren,Michigan,42.260692,-86.00994,,,,,,,,,,,
Washtenaw,Michigan,42.256943,-83.727147,,,,,,,,,,,
Wayne,Michigan,42.33261,-83.217933,,,,,,,,,,,
Wexford,Michigan,44.307684,-85.485562,,,,,,,,,,,
Aitkin,Minnesota,46.570765,-93.524368,,,,,,,,,,,
Anoka,Minnesota,45.195145,-93.270245,,,,,,,,,,,
Becker,Minnesota,46.849159,-95.776251,,,,,,,,,,,
Beltrami,Minnesota,47.591009,-94.863032,,,,,,,,,,,
Benton,Minnesota,45.633538,-94.102484,,,,,,,,,,,
Big Stone,Minnesota,45.400021,-96.443222,,,,,,,,,,,
Blue Earth,Minnesota,44.129816,-93.998839,,,,,,,,,,,
Brown,Minnesota,44.284244,-94.599226,,,,,,,,,,,
Carlton,Minnesota,46.642726,-92.536239,,,,,,,,,,,
Carver,Minnesota,44.83804,-93.679956,,,,,,,,,,,
Cass,Minnesota,46.814565,-94.415763,,,,,,,,,,,
Chippewa,Minnesota,44.960561,-95.620749,,,,,,,,,,,
Chisago,Minnesota,45.453007,-92.924051,,,,,,,,,,,
Clay,Minnesota,46.857998,-96.672421,,,,,,,,,,,
Clearwater,Minnesota,47.561894,-95.388249,,,,,,,,,,,
Cook,Minnesota,47.783499,-90.337909,,,,,,,,,,,
Cottonwood,Minnesota,43.94151,-95.119501,,,,,,,,,,,
Crow Wing,Minnesota,46.430372,-94.158899,,,,,,,,,,,
Dakota,Minnesota,44.765954,-93.151767,,,,,,,,,,,
Dodge,Minnesota,44.02998,-92.808798,,,,,,,,,,,
Douglas,Minnesota,45.909027,-95.39199,,,,,,,,,,,
Faribault,Minnesota,43.680245,-93.957933,,,,,,,,,,,
Fillmore,Minnesota,43.692687,-92.082719,,,,,,,,,,,
Freeborn,Minnesota,43.662563,-93.361794,,,,,,,,,,,
Goodhue,Minnesota,44.449072,-92.667524,,,,,,,,,,,
Grant,Minnesota,45.943212,-95.936611,,,,,,,,,,,
Hennepin,Minnesota,44.974633,-93.36119,,,,,,,,,,,
Houston,Minnesota,43.718927,-91.440063,,,,,,,,,,,
Hubbard,Minnesota,47.057887,-94.934153,,,,,,,,,,,
Isanti,Minnesota,45.544297,-93.261468,,,,,,,,,,,
Itasca,Minnesota,47.315978,-93.520532,,,,,,,,,,,
Jackson,Minnesota,43.665988,-95.112558,,,,,,,,,,,
Kanabec,Minnesota,45.886315,-93.299412,,,,,,,,,,,
Kandiyohi,Minnesota,45.15505,-95.016796,,,,,,,,,,,
Kittson,Minnesota,48.729536,-96.781108,,,,,,,,,,,
Koochiching,Minnesota,48.509405,-93.485728,,,,,,,,,,,
Lac qui Parle,Minnesota,44.982243,-96.133339,,,,,,,,,,,
Lake,Minnesota,47.180205,-91.55743,,,,,,,,,,,
Lake of the Woods,Minnesota,48.765863,-94.745194,,,,,,,,,,,
Le Sueur,Minnesota,44.39373,-93.717527,,,,,,,,,,,
Lincoln,Minnesota,44.375241,-96.253532,,,,,,,,,,,
Lyon,Minnesota,44.428427,-95.795395,,,,,,,,,,,
McLeod,Minnesota,44.859713,-94.264668,,,,,,,,,,,
Mahnomen,Minnesota,47.296073,-95.840755,,,,,,,,,,,
Marshall,Minnesota,48.310109,-96.532098,,,,,,,,,,,
Martin,Minnesota,43.665285,-94.511487,,,,,,,,,,,
Meeker,Minnesota,45.136368,-94.482983,,,,,,,,,,,
Mille Lacs,Minnesota,45.794231,-93.624487,,,,,,,,,,,
Morrison,Minnesota,45.983428,-94.327628,,,,,,,,,,,
Mower,Minnesota,43.665099,-92.898185,,,,,,,,,,,
Murray,Minnesota,43.98645,-95.74103,,,,,,,,,,,
Nicollet,Minnesota,44.265357,-94.06079,,,,,,,,,,,
Nobles,Minnesota,43.636327,-95.667405,,,,,,,,,,,
Norman,Minnesota,47.307989,-96.477907,,,,,,,,,,,
Olmsted,Minnesota,44.023967,-92.473176,,,,,,,,,,,
Otter Tail,Minnesota,46.405065,-95.793598,,,,,,,,,,,
Pennington,Minnesota,48.102255,-96.148403,,,,,,,,,,,
Pine,Minnesota,46.03341,-92.892705,,,,,,,,,,,
Pipestone,Minnesota,43.981472,-96.270609,,,,,,,,,,,
Polk,Minnesota,47.780427,-96.550934,,,,,,,,,,,
Pope,Minnesota,45.629871,-95.43713,,,,,,,,,,,
Ramsey,Minnesota,44.993146,-93.106321,,,,,,,,,,,
Red Lake,Minnesota,47.876104,-96.135646,,,,,,,,,,,
Redwood,Minnesota,44.43888,-95.195158,,,,,,,,,,,
Renville,Minnesota,44.721974,-94.937875,,,,,,,,,,,
Rice,Minnesota,44.370592,-93.260361,,,,,,,,,,,
Rock,Minnesota,43.648101,-96.238816,,,,,,,,,,,
Roseau,Minnesota,48.821304,-95.648394,,,,,,,,,,,
St. Louis,Minnesota,47.085203,-92.311226,,,,,,,,,,,
Scott,Minnesota,44.713131,-93.467891,,,,,,,,,,,
Sherburne,Minnesota,45.404646,-93.721897,,,,,,,,,,,
Sibley,Minnesota,44.582707,-94.168405,,,,,,,,,,,
Stearns,Minnesota,45.55783,-94.360801,,,,,,,,,,,
Steele,Minnesota,44.064305,-93.214413,,,,,,,,,,,
Stevens,Minnesota,45.580687,-95.926026,,,,,,,,,,,
Swift,Minnesota,45.274076,-95.64442,,,,,,,,,,,
Todd,Minnesota,46.066924,-94.886512,,,,,,,,,,,
Traverse,Minnesota,45.751079,-96.54917,,,,,,,,,,,
Wabasha,Minnesota,44.297858,-92.221086,,,,,,,,,,,
Wadena,Minnesota,46.524393,-95.04137,,,,,,,,,,,
Waseca,Minnesota,44.061,-93.549998,,,,,,,,,,,
Washington,Minnesota,44.988623,-92.920897,,,,,,,,,,,
Watonwan,Minnesota,43.993423,-94.583786,,,,,,,,,,,
Wilkin,Minnesota,46.316536,-96.529683,,,,,,,,,,,
Winona,Minnesota,44.023706,-91.714435,,,,,,,,,,,
Wright,Minnesota,45.197631,-93.828888,,,,,,,,,,,
Yellow Medicine,Minnesota,44.737553,-95.825953,,,,,,,,,,,
Adams,Mississippi,31.547641,-91.352164,,,,,,,,,,,
Alcorn,Mississippi,34.908785,-88.531068,,,,,,,,,,,
Amite,Mississippi,31.180019,-90.817613,,,,,,,,,,,
Attala,Mississippi,33.066234,-89.586852,,,,,,,,,,,
Benton,Mississippi,34.81011,-89.204186,,,,,,,,,,,
Bolivar,Mississippi,33.77228,-90.775341,,,,,,,,,,,
Calhoun,Mississippi,33.929772,-89.306905,,,,,,,,,,,
Carroll,Mississippi,33.458389,-89.918375,,,,,,,,,,,
Chickasaw,Mississippi,33.932227,-88.931815,,,,,,,,,,,
Choctaw,Mississippi,33.342151,-89.236281,,,,,,,,,,,
Claiborne,Mississippi,31.935954,-90.954141,,,,,,,,,,,
Clarke,Mississippi,32.062753,-88.730627,,,,,,,,,,,
Clay,Mississippi,33.62459,-88.69246,,,,,,,,,,,
Coahoma,Mississippi,34.222427,-90.569863,,,,,,,,,,,
Copiah,Mississippi,31.889652,-90.3792,,,,,,,,,,,
Covington,Mississippi,31.637591,-89.548718,,,,,,,,,,,
DeSoto,Mississippi,34.9304,-89.956695,,,,,,,,,,,
Forrest,Mississippi,31.309039,-89.287875,,,,,,,,,,,
Franklin,Mississippi,31.473218,-90.872761,,,,,,,,,,,
George,Mississippi,30.870536,-88.592895,,,,,,,,,,,
Greene,Mississippi,31.193014,-88.626139,,,,,,,,,,,
Grenada,Mississippi,33.768122,-89.802799,,,,,,,,,,,
Hancock,Mississippi,30.379392,-89.405662,,,,,,,,,,,
Harrison,Mississippi,30.432955,-89.063834,,,,,,,,,,,
Hinds,Mississippi,32.303868,-90.255669,,,,,,,,,,,
Holmes,Mississippi,33.090289,-90.0284,,,,,,,,,,,
Humphreys,Mississippi,33.161583,-90.519097,,,,,,,,,,,
Issaquena,Mississippi,32.867279,-91.006351,,,,,,,,,,,
Itawamba,Mississippi,34.292221,-88.40269,,,,,,,,,,,
Jackson,Mississippi,30.44437,-88.660684,,,,,,,,,,,
Jasper,Mississippi,31.966737,-89.144535,,,,,,,,,,,
Jefferson,Mississippi,31.714659,-91.055531,,,,,,,,,,,
Jefferson Davis,Mississippi,31.574917,-89.814551,,,,,,,,,,,
Jones,Mississippi,31.668673,-89.16512,,,,,,,,,,,
Kemper,Mississippi,32.759967,-88.677908,,,,,,,,,,,
Lafayette,Mississippi,34.361506,-89.526937,,,,,,,,,,,
Lamar,Mississippi,31.264156,-89.438738,,,,,,,,,,,
Lauderdale,Mississippi,32.400679,-88.691796,,,,,,,,,,,
Lawrence,Mississippi,31.555383,-90.109256,,,,,,,,,,,
Leake,Mississippi,32.725455,-89.504736,,,,,,,,,,,
Lee,Mississippi,34.274735,-88.702989,,,,,,,,,,,
Leflore,Mississippi,33.513076,-90.209073,,,,,,,,,,,
Lincoln,Mississippi,31.550891,-90.456276,,,,,,,,,,,
Lowndes,Mississippi,33.515351,-88.392697,,,,,,,,,,,
Madison,Mississippi,32.510711,-90.098347,,,,,,,,,,,
Marion,Mississippi,31.244447,-89.829694,,,,,,,,,,,
Marshall,Mississippi,34.815764,-89.542843,,,,,,,,,,,
Monroe,Mississippi,33.925912,-88.498114,,,,,,,,,,,
Montgomery,Mississippi,33.496574,-89.682988,,,,,,,,,,,
Neshoba,Mississippi,32.754204,-89.117671,,,,,,,,,,,
Newton,Mississippi,32.41204,-89.128073,,,,,,,,,,,
Noxubee,Mississippi,33.13112,-88.54983,,,,,,,,,,,
Oktibbeha,Mississippi,33.449231,-88.828709,,,,,,,,,,,
Panola,Mississippi,34.350009,-89.938355,,,,,,,,,,,
Pearl River,Mississippi,30.641968,-89.63173,,,,,,,,,,,
Perry,Mississippi,31.262821,-88.991988,,,,,,,,,,,
Pike,Mississippi,31.216057,-90.436396,,,,,,,,,,,
Pontotoc,Mississippi,34.252502,-89.011424,,,,,,,,,,,
Prentiss,Mississippi,34.631502,-88.552652,,,,,,,,,,,
Quitman,Mississippi,34.27262,-90.262854,,,,,,,,,,,
Rankin,Mississippi,32.279373,-90.033002,,,,,,,,,,,
Scott,Mississippi,32.401463,-89.529197,,,,,,,,,,,
Sharkey,Mississippi,32.924745,-90.859408,,,,,,,,,,,
Simpson,Mississippi,31.916008,-89.853775,,,,,,,,,,,
Smith,Mississippi,31.971849,-89.506985,,,,,,,,,,,
Stone,Mississippi,30.809011,-89.136496,,,,,,,,,,,
Sunflower,Mississippi,33.594123,-90.584058,,,,,,,,,,,
Tallahatchie,Mississippi,33.983144,-90.197125,,,,,,,,,,,
Tate,Mississippi,34.64608,-89.948155,,,,,,,,,,,
Tippah,Mississippi,34.767895,-88.925793,,,,,,,,,,,
Tishomingo,Mississippi,34.723482,-88.228366,,,,,,,,,,,
Tunica,Mississippi,34.709638,-90.348008,,,,,,,,,,,
Union,Mississippi,34.484262,-89.007903,,,,,,,,,,,
Walthall,Mississippi,31.151622,-90.121389,,,,,,,,,,,
Warren,Mississippi,32.325884,-90.845245,,,,,,,,,,,
Washington,Mississippi,33.37108,-91.010964,,,,,,,,,,,
Wayne,Mississippi,31.650101,-88.659321,,,,,,,,,,,
Webster,Mississippi,33.582221,-89.226172,,,,,,,,,,,
Wilkinson,Mississippi,31.121531,-91.238269,,,,,,,,,,,
Winston,Mississippi,33.084925,-89.042843,,,,,,,,,,,
Yalobusha,Mississippi,34.080595,-89.693557,,,,,,,,,,,
Yazoo,Mississippi,32.82849,-90.380241,,,,,,,,,,,
Adair,Missouri,40.19566,-92.582446,,,,,,,,,,,
Andrew,Missouri,39.922565,-94.818293,,,,,,,,,,,
Atchison,Missouri,40.421105,-95.437688,,,,,,,,,,,
Audrain,Missouri,39.205358,-91.821071,,,,,,,,,,,
Barry,Missouri,36.735065,-93.862744,,,,,,,,,,,
Barton,Missouri,37.495228,-94.308903,,,,,,,,,,,
Bates,Missouri,38.276163,-94.362322,,,,,,,,,,,
Benton,Missouri,38.302689,-93.308948,,,,,,,,,,,
Bollinger,Missouri,37.338242,-89.998323,,,,,,,,,,,
Boone,Missouri,38.959866,-92.321523,,,,,,,,,,,
Buchanan,Missouri,39.750602,-94.821954,,,,,,,,,,,
Butler,Missouri,36.75379,-90.413589,,,,,,,,,,,
Caldwell,Missouri,39.664765,-93.994816,,,,,,,,,,,
Callaway,Missouri,38.802239,-91.993447,,,,,,,,,,,
Camden,Missouri,38.072828,-92.749496,,,,,,,,,,,
Cape Girardeau,Missouri,37.353894,-89.60625,,,,,,,,,,,
Carroll,Missouri,39.410155,-93.495631,,,,,,,,,,,
Carter,Missouri,36.949427,-90.897277,,,,,,,,,,,
Cass,Missouri,38.746895,-94.423526,,,,,,,,,,,
Cedar,Missouri,37.767996,-93.895022,,,,,,,,,,,
Chariton,Missouri,39.486626,-92.934967,,,,,,,,,,,
Christian,Missouri,37.025687,-93.262511,,,,,,,,,,,
Clark,Missouri,40.413068,-91.704732,,,,,,,,,,,
Clay,Missouri,39.251395,-94.49392,,,,,,,,,,,
Clinton,Missouri,39.602093,-94.370131,,,,,,,,,,,
Cole,Missouri,38.552393,-92.218634,,,,,,,,,,,
Cooper,Missouri,38.909615,-92.772604,,,,,,,,,,,
Crawford,Missouri,38.059819,-91.322802,,,,,,,,,,,
Dade,Missouri,37.415613,-93.829944,,,,,,,,,,,
Dallas,Missouri,37.643825,-93.067095,,,,,,,,,,,
Daviess,Missouri,39.942683,-93.983258,,,,,,,,,,,
DeKalb,Missouri,39.81961,-94.340504,,,,,,,,,,,
Dent,Missouri,37.630684,-91.542131,,,,,,,,,,,
Douglas,Missouri,36.939746,-92.588247,,,,,,,,,,,
Dunklin,Missouri,36.326743,-90.059209,,,,,,,,,,,
Franklin,Missouri,38.432966,-90.999826,,,,,,,,,,,
Gasconade,Missouri,38.45363,-91.491625,,,,,,,,,,,
Gentry,Missouri,40.199987,-94.439143,,,,,,,,,,,
Greene,Missouri,37.193837,-93.3083,,,,,,,,,,,
Grundy,Missouri,40.091968,-93.595469,,,,,,,,,,,
Harrison,Missouri,40.313851,-94.000823,,,,,,,,,,,
Henry,Missouri,38.394758,-93.736873,,,,,,,,,,,
Hickory,Missouri,37.910659,-93.330251,,,,,,,,,,,
Holt,Missouri,40.092393,-95.199972,,,,,,,,,,,
Howard,Missouri,39.139325,-92.705762,,,,,,,,,,,
Howell,Missouri,36.793133,-91.873823,,,,,,,,,,,
Iron,Missouri,37.571851,-90.711599,,,,,,,,,,,
Jackson,Missouri,39.010332,-94.446137,,,,,,,,,,,
Jasper,Missouri,37.128993,-94.443436,,,,,,,,,,,
Jefferson,Missouri,38.340593,-90.475744,,,,,,,,,,,
Johnson,Missouri,38.757209,-93.770312,,,,,,,,,,,
Knox,Missouri,40.151668,-92.150669,,,,,,,,,,,
Laclede,Missouri,37.669645,-92.65456,,,,,,,,,,,
Lafayette,Missouri,39.056329,-93.840082,,,,,,,,,,,
Lawrence,Missouri,37.035398,-93.797074,,,,,,,,,,,
Lewis,Missouri,40.085505,-91.649082,,,,,,,,,,,
Lincoln,Missouri,39.003625,-90.928671,,,,,,,,,,,
Linn,Missouri,39.796774,-93.065191,,,,,,,,,,,
Livingston,Missouri,39.795916,-93.554324,,,,,,,,,,,
McDonald,Missouri,36.618064,-94.39808,,,,,,,,,,,
Macon,Missouri,39.798522,-92.51033,,,,,,,,,,,
Madison,Missouri,37.535795,-90.300055,,,,,,,,,,,
Maries,Missouri,38.171917,-91.878062,,,,,,,,,,,
Marion,Missouri,39.740805,-91.455661,,,,,,,,,,,
Mercer,Missouri,40.418591,-93.575859,,,,,,,,,,,
Miller,Missouri,38.247837,-92.507085,,,,,,,,,,,
Mississippi,Missouri,36.857051,-89.365459,,,,,,,,,,,
Moniteau,Missouri,38.628938,-92.616373,,,,,,,,,,,
Monroe,Missouri,39.520553,-91.973958,,,,,,,,,,,
Montgomery,Missouri,38.950802,-91.468473,,,,,,,,,,,
Morgan,Missouri,38.381506,-92.850304,,,,,,,,,,,
New Madrid,Missouri,36.605307,-89.65871,,,,,,,,,,,
Newton,Missouri,36.921798,-94.41138,,,,,,,,,,,
Nodaway,Missouri,40.352749,-94.867916,,,,,,,,,,,
Oregon,Missouri,36.618129,-91.464771,,,,,,,,,,,
Osage,Missouri,38.453819,-91.883136,,,,,,,,,,,
Ozark,Missouri,36.62309,-92.424289,,,,,,,,,,,
Pemiscot,Missouri,36.181794,-89.748715,,,,,,,,,,,
Perry,Missouri,37.713672,-89.857097,,,,,,,,,,,
Pettis,Missouri,38.702201,-93.246549,,,,,,,,,,,
Phelps,Missouri,37.942882,-91.748715,,,,,,,,,,,
Pike,Missouri,39.363535,-91.156139,,,,,,,,,,,
Platte,Missouri,39.262166,-94.684698,,,,,,,,,,,
Polk,Missouri,37.601813,-93.404415,,,,,,,,,,,
Pulaski,Missouri,37.824257,-92.1773,,,,,,,,,,,
Putnam,Missouri,40.480842,-92.979269,,,,,,,,,,,
Ralls,Missouri,39.57958,-91.468633,,,,,,,,,,,
Randolph,Missouri,39.412906,-92.451935,,,,,,,,,,,
Ray,Missouri,39.335641,-94.06127,,,,,,,,,,,
Reynolds,Missouri,37.336586,-90.972986,,,,,,,,,,,
Ripley,Missouri,36.627212,-90.791802,,,,,,,,,,,
St. Charles,Missouri,38.776604,-90.659755,,,,,,,,,,,
St. Clair,Missouri,38.056009,-93.765606,,,,,,,,,,,
Ste. Genevieve,Missouri,37.939468,-90.168495,,,,,,,,,,,
St. Francois,Missouri,37.835573,-90.492254,,,,,,,,,,,
St. Louis,Missouri,38.647121,-90.386218,,,,,,,,,,,
Saline,Missouri,39.111933,-93.204898,,,,,,,,,,,
Schuyler,Missouri,40.461815,-92.521984,,,,,,,,,,,
Scotland,Missouri,40.448001,-92.146652,,,,,,,,,,,
Scott,Missouri,37.014498,-89.577839,,,,,,,,,,,
Shannon,Missouri,37.069627,-91.429472,,,,,,,,,,,
Shelby,Missouri,39.761774,-92.077052,,,,,,,,,,,
Stoddard,Missouri,36.850777,-89.969639,,,,,,,,,,,
Stone,Missouri,36.717605,-93.438433,,,,,,,,,,,
Sullivan,Missouri,40.217733,-93.103734,,,,,,,,,,,
Taney,Missouri,36.656706,-93.189979,,,,,,,,,,,
Texas,Missouri,37.328457,-91.968488,,,,,,,,,,,
Vernon,Missouri,37.835598,-94.340355,,,,,,,,,,,
Warren,Missouri,38.788663,-91.10358,,,,,,,,,,,
Washington,Missouri,37.953147,-90.785675,,,,,,,,,,,
Wayne,Missouri,37.107087,-90.512622,,,,,,,,,,,
Webster,Missouri,37.263337,-92.907363,,,,,,,,,,,
Worth,Missouri,40.482258,-94.438797,,,,,,,,,,,
Wright,Missouri,37.192204,-92.429174,,,,,,,,,,,
St. Louis city,Missouri,38.623609,-90.252991,,,,,,,,,,,
Beaverhead,Montana,45.221056,-112.696186,,,,,,,,,,,
Big Horn,Montana,45.565831,-107.502778,,,,,,,,,,,
Blaine,Montana,48.441261,-108.899086,,,,,,,,,,,
Broadwater,Montana,46.302846,-111.535578,,,,,,,,,,,
Carbon,Montana,45.321484,-109.084478,,,,,,,,,,,
Carter,Montana,45.679127,-104.523733,,,,,,,,,,,
Cascade,Montana,47.491839,-111.306258,,,,,,,,,,,
Chouteau,Montana,47.956366,-110.403274,,,,,,,,,,,
Custer,Montana,46.403369,-105.817008,,,,,,,,,,,
Daniels,Montana,48.783416,-105.43032,,,,,,,,,,,
Dawson,Montana,47.134482,-104.750559,,,,,,,,,,,
Deer Lodge,Montana,46.137755,-112.954087,,,,,,,,,,,
Fallon,Montana,46.358863,-104.309448,,,,,,,,,,,
Fergus,Montana,47.097548,-109.417095,,,,,,,,,,,
Flathead,Montana,48.247204,-114.279524,,,,,,,,,,,
Gallatin,Montana,45.682805,-111.128283,,,,,,,,,,,
Garfield,Montana,47.299773,-106.97783,,,,,,,,,,,
Glacier,Montana,48.60292,-112.799156,,,,,,,,,,,
Golden Valley,Montana,46.287061,-109.139695,,,,,,,,,,,
Granite,Montana,46.448832,-113.293879,,,,,,,,,,,
Hill,Montana,48.515786,-109.762794,,,,,,,,,,,
Jefferson,Montana,46.254092,-112.053101,,,,,,,,,,,
Judith Basin,Montana,47.102395,-110.177445,,,,,,,,,,,
Lake,Montana,47.601938,-114.120003,,,,,,,,,,,
Lewis and Clark,Montana,46.64477,-112.021955,,,,,,,,,,,
Liberty,Montana,48.563509,-111.000283,,,,,,,,,,,
Lincoln,Montana,48.545504,-115.437677,,,,,,,,,,,
McCone,Montana,47.561984,-105.644548,,,,,,,,,,,
Madison,Montana,45.43599,-111.949217,,,,,,,,,,,
Meagher,Montana,46.526827,-110.875445,,,,,,,,,,,
Mineral,Montana,47.185566,-114.899744,,,,,,,,,,,
Missoula,Montana,46.875472,-114.019007,,,,,,,,,,,
Musselshell,Montana,46.417552,-108.490425,,,,,,,,,,,
Park,Montana,45.59709,-110.599015,,,,,,,,,,,
Petroleum,Montana,47.012441,-108.296716,,,,,,,,,,,
Phillips,Montana,48.374315,-107.857685,,,,,,,,,,,
Pondera,Montana,48.210126,-112.14458,,,,,,,,,,,
Powder River,Montana,45.440737,-105.535004,,,,,,,,,,,
Powell,Montana,46.449212,-112.760484,,,,,,,,,,,
Prairie,Montana,46.807847,-105.269953,,,,,,,,,,,
Ravalli,Montana,46.352649,-114.117267,,,,,,,,,,,
Richland,Montana,47.718572,-104.203904,,,,,,,,,,,
Roosevelt,Montana,48.132541,-105.24766,,,,,,,,,,,
Rosebud,Montana,45.907996,-106.611337,,,,,,,,,,,
Sanders,Montana,47.636131,-115.177085,,,,,,,,,,,
Sheridan,Montana,48.737464,-104.499376,,,,,,,,,,,
Silver Bow,Montana,45.98796,-112.524356,,,,,,,,,,,
Stillwater,Montana,45.613806,-109.249493,,,,,,,,,,,
Sweet Grass,Montana,45.830248,-109.915919,,,,,,,,,,,
Teton,Montana,47.771875,-112.054612,,,,,,,,,,,
Toole,Montana,48.585262,-111.85338,,,,,,,,,,,
Treasure,Montana,46.255884,-107.241002,,,,,,,,,,,
Valley,Montana,48.233939,-106.546143,,,,,,,,,,,
Wheatland,Montana,46.459736,-109.844091,,,,,,,,,,,
Wibaux,Montana,46.969011,-104.196159,,,,,,,,,,,
Yellowstone,Montana,45.791309,-108.539417,,,,,,,,,,,
Adams,Nebraska,40.583763,-98.414536,,,,,,,,,,,
Antelope,Nebraska,42.149596,-98.05683,,,,,,,,,,,
Arthur,Nebraska,41.569808,-101.673813,,,,,,,,,,,
Banner,Nebraska,41.557925,-103.702088,,,,,,,,,,,
Blaine,Nebraska,41.901108,-100.007203,,,,,,,,,,,
Boone,Nebraska,41.68018,-98.01636,,,,,,,,,,,
Box Butte,Nebraska,42.13504,-102.903704,,,,,,,,,,,
Boyd,Nebraska,42.891084,-98.730816,,,,,,,,,,,
Brown,Nebraska,42.538836,-99.852141,,,,,,,,,,,
Buffalo,Nebraska,40.737667,-99.07016,,,,,,,,,,,
Burt,Nebraska,41.845797,-96.34254,,,,,,,,,,,
Butler,Nebraska,41.248949,-97.141234,,,,,,,,,,,
Cass,Nebraska,40.946526,-96.062535,,,,,,,,,,,
Cedar,Nebraska,42.576273,-97.25486,,,,,,,,,,,
Chase,Nebraska,40.500254,-101.619767,,,,,,,,,,,
Cherry,Nebraska,42.784561,-100.754886,,,,,,,,,,,
Cheyenne,Nebraska,41.166245,-102.982623,,,,,,,,,,,
Clay,Nebraska,40.545465,-98.029666,,,,,,,,,,,
Colfax,Nebraska,41.517571,-97.076554,,,,,,,,,,,
Cuming,Nebraska,41.897578,-96.759175,,,,,,,,,,,
Custer,Nebraska,41.401093,-99.672832,,,,,,,,,,,
Dakota,Nebraska,42.445678,-96.441515,,,,,,,,,,,
Dawes,Nebraska,42.785306,-103.066266,,,,,,,,,,,
Dawson,Nebraska,40.828531,-99.858944,,,,,,,,,,,
Deuel,Nebraska,41.088793,-102.345568,,,,,,,,,,,
Dixon,Nebraska,42.438517,-96.830002,,,,,,,,,,,
Dodge,Nebraska,41.473485,-96.53063,,,,,,,,,,,
Douglas,Nebraska,41.25991,-96.061471,,,,,,,,,,,
Dundy,Nebraska,40.093189,-101.601584,,,,,,,,,,,
Fillmore,Nebraska,40.540682,-97.578024,,,,,,,,,,,
Franklin,Nebraska,40.187621,-98.946914,,,,,,,,,,,
Frontier,Nebraska,40.607972,-100.404194,,,,,,,,,,,
Furnas,Nebraska,40.248006,-99.925599,,,,,,,,,,,
Gage,Nebraska,40.274482,-96.714139,,,,,,,,,,,
Garden,Nebraska,41.422768,-102.320765,,,,,,,,,,,
Garfield,Nebraska,41.800943,-99.107238,,,,,,,,,,,
Gosper,Nebraska,40.592124,-99.830993,,,,,,,,,,,
Grant,Nebraska,41.984368,-101.731402,,,,,,,,,,,
Greeley,Nebraska,41.556319,-98.497703,,,,,,,,,,,
Hall,Nebraska,40.915597,-98.377535,,,,,,,,,,,
Hamilton,Nebraska,40.878695,-98.021089,,,,,,,,,,,
Harlan,Nebraska,40.145693,-99.40221,,,,,,,,,,,
Hayes,Nebraska,40.49563,-101.058515,,,,,,,,,,,
Hitchcock,Nebraska,40.211961,-101.006845,,,,,,,,,,,
Holt,Nebraska,42.4584,-98.742988,,,,,,,,,,,
Hooker,Nebraska,42.016041,-101.062839,,,,,,,,,,,
Howard,Nebraska,41.189549,-98.493475,,,,,,,,,,,
Jefferson,Nebraska,40.164028,-97.140354,,,,,,,,,,,
Johnson,Nebraska,40.401369,-96.228933,,,,,,,,,,,
Kearney,Nebraska,40.506264,-98.992742,,,,,,,,,,,
Keith,Nebraska,41.141877,-101.696492,,,,,,,,,,,
Keya Paha,Nebraska,42.868344,-99.703607,,,,,,,,,,,
Kimball,Nebraska,41.232889,-103.660711,,,,,,,,,,,
Knox,Nebraska,42.61911,-97.786962,,,,,,,,,,,
Lancaster,Nebraska,40.801058,-96.673551,,,,,,,,,,,
Lincoln,Nebraska,41.119635,-100.78923,,,,,,,,,,,
Logan,Nebraska,41.484178,-100.500737,,,,,,,,,,,
Loup,Nebraska,41.816483,-99.402546,,,,,,,,,,,
McPherson,Nebraska,41.57331,-100.986347,,,,,,,,,,,
Madison,Nebraska,42.003908,-97.461692,,,,,,,,,,,
Merrick,Nebraska,41.1312,-98.039353,,,,,,,,,,,
Morrill,Nebraska,41.707123,-103.159224,,,,,,,,,,,
Nance,Nebraska,41.403829,-97.895028,,,,,,,,,,,
Nemaha,Nebraska,40.403957,-95.836309,,,,,,,,,,,
Nuckolls,Nebraska,40.115021,-98.061108,,,,,,,,,,,
